2336	178	0.00
2928	178	0.00
3524	178	0.00
5080	255	3.01
5692	255	3.01
6304	255	3.01
6912	255	3.01
7528	255	3.01
8984	252	26.10
9644	252	26.10
10304	252	26.10
11004	252	26.10
11708	252	26.10
13268	202	75.71
13976	202	75.71
14680	202	75.71
15388	202	75.71
16956	180	97.50
17660	180	97.50
18356	180	97.50
19060	180	97.50
19764	180	97.50
21308	180	98.34
22016	180	98.34
22720	180	98.34
23420	180	98.34
24976	179	99.18
25680	179	99.18
26380	179	99.18
27084	179	99.18
27792	179	99.18
29348	175	102.67
30096	175	102.67
30844	175	102.67
31588	175	102.67
33196	175	102.67
33944	175	102.67
34688	175	102.67
35436	175	102.67
37048	174	103.56
37792	174	103.56
38540	174	103.56
39288	174	103.56
40880	177	100.90
41628	177	100.90
42376	177	100.90
43120	177	100.90
43864	177	100.90
45468	173	104.47
46216	173	104.47
46960	173	104.47
47708	173	104.47
49316	173	104.47
50060	173	104.47
50808	173	104.47
51556	173	104.47
53152	176	101.78
53900	176	101.78
54648	176	101.78
55396	176	101.78
56980	176	101.78
57728	176	101.78
58476	176	101.78
59220	176	101.78
59968	176	101.78
61572	172	105.39
62316	172	105.39
63064	172	105.39
63812	172	105.39
65412	172	105.39
66160	172	105.39
66912	172	105.39
67660	172	105.39
69264	174	103.56
70012	174	103.56
70764	174	103.56
71504	174	103.56
73116	172	105.39
73868	172	105.39
74608	172	105.39
75360	172	105.39
76964	173	104.47
77708	173	104.47
78456	173	104.47
79204	173	104.47
79956	173	104.47
81568	174	103.56
82316	174	103.56
83068	174	103.56
83808	174	103.56
85420	172	105.39
86168	172	105.39
86912	172	105.39
87660	172	105.39
89268	172	106.32
90012	172	106.32
90764	172	106.32
91516	172	106.32
93116	171	106.32
93868	171	106.32
94620	171	106.32
95372	171	106.32
96980	173	104.47
97728	173	104.47
98480	173	104.47
99220	173	104.47
100828	172	105.39
101620	172	105.39
102412	172	105.39
103200	172	105.39
104852	172	105.39
105644	172	105.39
106428	172	105.39
107220	172	105.39
108876	172	105.39
109668	172	105.39
110456	172	105.39
111248	172	105.39
112892	176	101.78
113684	176	101.78
114468	176	101.78
115264	176	101.78
116916	174	103.56
117700	174	103.56
118496	174	103.56
119288	174	103.56
120940	171	106.32
121728	171	106.32
122524	171	106.32
123320	171	106.32
124972	171	106.32
125760	171	106.32
126552	171	106.32
127348	171	106.32
129000	172	105.39
129788	172	105.39
130580	172	105.39
131372	172	105.39
133024	173	104.47
133816	173	104.47
134608	173	104.47
135400	173	104.47
137040	171	106.32
137832	171	106.32
138628	171	106.32
139424	171	106.32
141072	175	102.67
141868	175	102.67
142660	175	102.67
143452	175	102.67
145104	174	103.56
145896	174	103.56
146692	174	103.56
147484	174	103.56
149132	171	106.32
149928	171	106.32
150724	171	106.32
151512	171	106.32
153172	171	106.32
153968	171	106.32
154764	171	106.32
155552	171	106.32
157208	174	103.56
158000	174	103.56
158796	174	103.56
159580	174	103.56
161236	171	106.32
162032	171	106.32
162828	171	106.32
163616	171	106.32
165272	174	103.56
166064	174	103.56
166852	174	103.56
167644	174	103.56
169300	171	106.32
170096	171	106.32
170884	171	106.32
171676	171	106.32
173336	174	103.56
174128	174	103.56
174916	174	103.56
175708	174	103.56
177364	171	106.32
178152	171	106.32
178948	171	106.32
179744	171	106.32
181400	174	103.56
182188	174	103.56
182980	174	103.56
183772	174	103.56
185428	171	106.32
186216	171	106.32
187012	171	106.32
187808	171	106.32
189464	174	103.56
190248	174	103.56
191044	174	103.56
191836	174	103.56
193488	171	106.32
194280	171	106.32
195076	171	106.32
195872	171	106.32
197520	172	105.39
198312	172	105.39
199108	172	105.39
199900	172	105.39
201536	176	101.78
202328	176	101.78
203120	176	101.78
203912	176	101.78
205556	173	104.47
206348	173	104.47
207144	173	104.47
207936	173	104.47
209584	174	103.56
210376	174	103.56
211168	174	103.56
211956	174	103.56
213612	171	106.32
214408	171	106.32
215200	171	106.32
216848	172	105.39
217640	172	105.39
218432	172	105.39
219224	172	105.39
220868	172	105.39
221660	172	105.39
222452	172	105.39
223248	172	105.39
224892	171	106.32
225688	171	106.32
226484	171	106.32
227272	171	106.32
228928	175	102.67
229720	175	102.67
230516	175	102.67
231304	175	102.67
232956	171	106.32
233752	171	106.32
234548	171	106.32
235336	171	106.32
236996	170	107.26
237792	170	107.26
238580	170	107.26
239376	170	107.26
241028	172	105.39
241820	172	105.39
242608	172	105.39
243404	172	105.39
245056	175	102.67
245848	175	102.67
246636	175	102.67
247428	175	102.67
249084	171	106.32
249880	171	106.32
250668	171	106.32
251464	171	106.32
253128	174	103.56
253916	174	103.56
254708	174	103.56
255504	174	103.56
257156	171	106.32
257944	171	106.32
258740	171	106.32
259532	171	106.32
261192	174	103.56
261976	174	103.56
262772	174	103.56
263564	174	103.56
265224	171	106.32
266012	171	106.32
266804	171	106.32
267600	171	106.32
269248	174	103.56
270040	174	103.56
270836	174	103.56
271628	174	103.56
273280	171	106.32
274072	171	106.32
274868	171	106.32
275664	171	106.32
277312	174	103.56
278108	174	103.56
278900	174	103.56
279696	174	103.56
281336	171	106.32
282132	171	106.32
282924	171	106.32
283720	171	106.32
285376	174	103.56
286172	174	103.56
286964	174	103.56
287756	174	103.56
289404	170	107.26
290196	170	107.26
290992	170	107.26
291780	170	107.26
293436	172	105.39
294228	172	105.39
295024	172	105.39
295812	172	105.39
297464	172	105.39
298260	172	105.39
299052	172	105.39
299840	172	105.39
301492	171	106.32
302288	171	106.32
303080	171	106.32
303876	171	106.32
305528	171	106.32
306324	171	106.32
307116	171	106.32
307912	171	106.32
309560	172	105.39
310356	172	105.39
311144	172	105.39
311936	172	105.39
313592	171	106.32
314388	171	106.32
315180	171	106.32
316840	174	103.56
317632	174	103.56
318420	174	103.56
319216	174	103.56
320868	171	106.32
321664	171	106.32
322452	171	106.32
323248	171	106.32
324904	174	103.56
325696	174	103.56
326484	174	103.56
327276	174	103.56
328932	171	106.32
329720	171	106.32
330516	171	106.32
331312	171	106.32
332968	174	103.56
333752	174	103.56
334548	174	103.56
335340	174	103.56
336996	171	106.32
337784	171	106.32
338580	171	106.32
339376	171	106.32
341032	174	103.56
341820	174	103.56
342612	174	103.56
343404	174	103.56
345056	171	106.32
345852	171	106.32
346644	171	106.32
347440	171	106.32
349088	174	103.56
349884	174	103.56
350676	174	103.56
351472	174	103.56
353120	171	106.32
353916	171	106.32
354712	171	106.32
355504	171	106.32
357152	174	103.56
357948	174	103.56
358740	174	103.56
359536	174	103.56
361180	174	103.56
361976	174	103.56
362768	174	103.56
363564	174	103.56
365212	171	106.32
366008	171	106.32
366804	171	106.32
367592	171	106.32
369252	171	106.32
370048	171	106.32
370844	171	106.32
371632	171	106.32
373288	174	103.56
374080	174	103.56
374876	174	103.56
375664	174	103.56
377316	171	106.32
378112	171	106.32
378908	171	106.32
379696	171	106.32
381360	174	103.56
382152	174	103.56
382944	174	103.56
383736	174	103.56
385396	174	103.56
386192	174	103.56
386980	174	103.56
387772	174	103.56
389428	171	106.32
390224	171	106.32
391012	171	106.32
391808	171	106.32
393472	174	103.56
394264	174	103.56
395052	174	103.56
395848	174	103.56
397500	171	106.32
398288	171	106.32
399084	171	106.32
399884	171	106.32
401540	171	106.32
402328	171	106.32
403124	171	106.32
403920	171	106.32
405584	174	103.56
406372	174	103.56
407168	174	103.56
407960	174	103.56
409612	171	106.32
410400	171	106.32
411192	171	106.32
412852	171	106.32
413640	171	106.32
414432	171	106.32
415228	171	106.32
416884	172	105.39
417672	172	105.39
418464	172	105.39
419256	172	105.39
420912	174	103.56
421700	174	103.56
422492	174	103.56
423284	174	103.56
424932	171	106.32
425728	171	106.32
426524	171	106.32
427320	171	106.32
428968	174	103.56
429760	174	103.56
430556	174	103.56
431348	174	103.56
432996	171	106.32
433792	171	106.32
434588	171	106.32
435384	171	106.32
437032	174	103.56
437828	174	103.56
438620	174	103.56
439416	174	103.56
441060	172	105.39
441852	172	105.39
442648	172	105.39
443440	172	105.39
445084	171	106.32
445880	171	106.32
446676	171	106.32
447464	171	106.32
449128	174	103.56
449920	174	103.56
450712	174	103.56
451500	174	103.56
453156	172	105.39
453948	172	105.39
454744	172	105.39
455532	172	105.39
457192	174	103.56
457984	174	103.56
458780	174	103.56
459568	174	103.56
461220	171	106.32
462016	171	106.32
462804	171	106.32
463600	171	106.32
465256	174	103.56
466048	174	103.56
466836	174	103.56
467632	174	103.56
469284	171	106.32
470080	171	106.32
470868	171	106.32
471664	171	106.32
473324	171	106.32
474120	171	106.32
474908	171	106.32
475704	171	106.32
477368	175	102.67
478156	175	102.67
478952	175	102.67
479748	175	102.67
481408	174	103.56
482192	174	103.56
482988	174	103.56
483780	174	103.56
485436	171	106.32
486228	171	106.32
487024	171	106.32
487820	171	106.32
489480	174	103.56
490268	174	103.56
491060	174	103.56
491856	174	103.56
493504	171	106.32
494296	171	106.32
495092	171	106.32
495888	171	106.32
497540	171	106.32
498336	171	106.32
499132	171	106.32
499928	171	106.32
501576	174	103.56
502372	174	103.56
503168	174	103.56
