1144	178	0.00
1736	178	0.00
2336	178	0.00
2928	178	0.00
3524	178	0.00
5080	255	3.01
5692	255	3.01
6304	255	3.01
6912	255	3.01
7528	255	3.01
8984	252	26.10
9644	252	26.10
10304	252	26.10
11004	252	26.10
11708	252	26.10
13276	202	76.30
13980	202	76.30
14688	202	76.30
15392	202	76.30
16944	179	99.18
17648	179	99.18
18348	179	99.18
19052	179	99.18
19760	179	99.18
21296	176	101.78
22044	176	101.78
22788	176	101.78
23532	176	101.78
25124	177	100.90
25868	177	100.90
26608	177	100.90
27356	177	100.90
28948	176	101.78
29692	176	101.78
30440	176	101.78
31188	176	101.78
31936	176	101.78
33532	174	103.56
34280	174	103.56
35032	174	103.56
35776	174	103.56
37380	174	103.56
38132	174	103.56
38876	174	103.56
39624	174	103.56
41236	174	103.56
41980	174	103.56
42728	174	103.56
43476	174	103.56
45084	173	104.47
45828	173	104.47
46576	173	104.47
47324	173	104.47
48912	176	101.78
49660	176	101.78
50408	176	101.78
51148	176	101.78
51900	176	101.78
53508	173	104.47
54252	173	104.47
55000	173	104.47
55748	173	104.47
57356	173	105.39
58100	173	105.39
58848	173	105.39
59596	173	105.39
61192	176	101.78
61940	176	101.78
62688	176	101.78
63428	176	101.78
65036	173	105.39
65784	173	105.39
66524	173	105.39
67276	173	105.39
68888	175	102.67
69628	175	102.67
70380	175	102.67
71128	175	102.67
71880	175	102.67
73480	172	106.32
74228	172	106.32
74980	172	106.32
75728	172	106.32
77340	172	106.32
78092	172	106.32
78836	172	106.32
79588	172	106.32
81196	172	105.39
81944	172	105.39
82688	172	105.39
83436	172	105.39
85036	176	101.78
85776	176	101.78
86524	176	101.78
87272	176	101.78
88868	172	105.39
89616	172	105.39
90364	172	105.39
91108	172	105.39
91856	172	105.39
93468	172	106.32
94216	172	106.32
94964	172	106.32
95712	172	106.32
97324	172	106.32
98068	172	106.32
98820	172	106.32
99568	172	106.32
101168	175	102.67
101964	175	102.67
102756	175	102.67
103548	175	102.67
105196	172	105.39
105988	172	105.39
106780	172	105.39
107576	172	105.39
109220	172	106.32
110012	172	106.32
110808	172	106.32
111596	172	106.32
113256	174	103.56
114048	174	103.56
114840	174	103.56
115628	174	103.56
117284	172	106.32
118080	172	106.32
118872	172	106.32
119664	172	106.32
121320	174	103.56
122112	174	103.56
122908	174	103.56
123692	174	103.56
125348	171	106.32
126144	171	106.32
126932	171	106.32
127728	171	106.32
129388	171	106.32
130180	171	106.32
130968	171	106.32
131764	171	106.32
133420	172	105.39
134212	172	105.39
135000	172	105.39
135792	172	105.39
137448	174	103.56
138236	174	103.56
139028	174	103.56
139820	174	103.56
141476	171	106.32
142264	171	106.32
143060	171	106.32
143856	171	106.32
145512	174	103.56
146300	174	103.56
147092	174	103.56
147888	174	103.56
149540	171	106.32
150332	171	106.32
151128	171	106.32
151920	171	106.32
153572	172	105.39
154368	172	105.39
155160	172	105.39
155956	172	105.39
157604	172	105.39
158400	172	105.39
159192	172	105.39
160848	174	103.56
161632	174	103.56
162424	174	103.56
163220	174	103.56
164864	171	106.32
165656	171	106.32
166452	171	106.32
167244	171	106.32
168892	172	105.39
169684	172	105.39
170476	172	105.39
171268	172	105.39
172920	174	103.56
173712	174	103.56
174508	174	103.56
175300	174	103.56
176944	171	106.32
177736	171	106.32
178532	171	106.32
179328	171	106.32
180972	171	106.32
181768	171	106.32
182560	171	106.32
183356	171	106.32
185008	174	103.56
185800	174	103.56
186592	174	103.56
187380	174	103.56
189036	171	106.32
189832	171	106.32
190628	171	106.32
191416	171	106.32
193076	171	106.32
193872	171	106.32
194664	171	106.32
195456	171	106.32
197108	172	105.39
197900	172	105.39
198696	172	105.39
199480	172	105.39
201136	174	103.56
201928	174	103.56
202716	174	103.56
203508	174	103.56
205164	171	106.32
205960	171	106.32
206748	171	106.32
207540	171	106.32
209200	174	103.56
209992	174	103.56
210780	174	103.56
211572	174	103.56
213228	171	106.32
214024	171	106.32
214812	171	106.32
215608	171	106.32
217264	174	103.56
218052	174	103.56
218844	174	103.56
219636	174	103.56
221292	171	106.32
