1308	88	0.00
1856	88	0.00
2412	88	0.00
2960	88	0.00
3516	88	0.00
4908	126	11.75
5572	126	11.75
6232	126	11.75
6884	126	11.75
7544	126	11.75
9048	112	25.94
9704	112	25.94
10364	112	25.94
11060	112	25.94
11764	112	25.94
13328	98	40.05
13976	98	40.05
14632	98	40.05
15284	98	40.05
15940	98	40.05
17460	91	47.09
18108	91	47.09
18764	91	47.09
19412	91	47.09
20916	89	48.74
21576	89	48.74
22232	89	48.74
22892	89	48.74
23548	89	48.74
25052	88	49.42
25716	88	49.42
26372	88	49.42
27032	88	49.42
27696	88	49.42
29188	87	50.46
29852	87	50.46
30508	87	50.46
31168	87	50.46
31832	87	50.46
33324	89	49.08
33980	89	49.08
34628	89	49.08
35284	89	49.08
35940	89	49.08
37428	88	49.77
38088	88	49.77
38744	88	49.77
39408	88	49.77
40908	88	50.11
41572	88	50.11
42240	88	50.11
42896	88	50.11
43560	88	50.11
45068	86	51.18
45724	86	51.18
46384	86	51.18
47040	86	51.18
47704	86	51.18
49204	86	51.18
49860	86	51.18
50520	86	51.18
51180	86	51.18
51844	86	51.18
53340	88	49.77
53996	88	49.77
54656	88	49.77
55320	88	49.77
56820	88	50.11
57484	88	50.11
58144	88	50.11
58808	88	50.11
59472	88	50.11
60972	86	51.18
61632	86	51.18
62288	86	51.18
62952	86	51.18
63616	86	51.18
65116	86	51.18
65776	86	51.18
66432	86	51.18
67096	86	51.18
67760	86	51.18
69252	86	51.18
69912	86	51.18
70572	86	51.18
71232	86	51.18
71896	86	51.18
73396	86	51.18
74056	86	51.18
74716	86	51.18
75380	86	51.18
76892	88	50.11
77548	88	50.11
78216	88	50.11
78880	88	50.11
79540	88	50.11
81052	88	50.11
81708	88	50.11
82376	88	50.11
83040	88	50.11
83700	88	50.11
85204	87	50.82
85860	87	50.82
86520	87	50.82
87184	87	50.82
87840	87	50.82
89344	86	51.90
90000	86	51.90
90660	86	51.90
91320	86	51.90
92816	86	51.90
93476	86	51.90
94132	86	51.90
94792	86	51.90
95452	86	51.90
96948	87	50.46
97612	87	50.46
98268	87	50.46
98928	87	50.46
99592	87	50.46
101080	87	50.46
101784	87	50.46
102492	87	50.46
103188	87	50.46
103896	87	50.46
105440	87	50.46
106144	87	50.46
106848	87	50.46
107556	87	50.46
109092	87	50.46
109800	87	50.46
110496	87	50.46
111204	87	50.46
111908	87	50.46
113444	87	50.82
114152	87	50.82
114856	87	50.82
115556	87	50.82
117104	86	51.90
117808	86	51.90
118508	86	51.90
119212	86	51.90
119916	86	51.90
121460	87	50.46
122168	87	50.46
122868	87	50.46
123576	87	50.46
125116	87	50.82
125816	87	50.82
